doc_id,topic,prob
2806,topic 10,2.107211076723056e-4
2806,topic 11,2.1072110767249362e-4
2806,topic 12,2.1072110767214367e-4
2806,topic 13,0.5075347353670027
2806,topic 14,0.1788573660157807
2813,topic 1,1.509092930318102e-4
2813,topic 2,1.5090929303208836e-4
2813,topic 3,1.509092930321103e-4
2813,topic 4,1.5090929303210278e-4
2813,topic 5,1.509092930318209e-4
2813,topic 6,1.5090929303217718e-4
2813,topic 7,1.5090929303190531e-4
2813,topic 8,1.509092930319534e-4
2813,topic 9,0.03629674770060385
2813,topic 10,1.5090929303195012e-4
2813,topic 11,1.509092930318457e-4
2813,topic 12,0.0608042799955796
2813,topic 13,1.5090929303211966e-4
2813,topic 14,0.9012389700804647
2815,topic 1,4.568761792909886e-4
2815,topic 2,0.23566338790387104
2815,topic 3,4.568761792918888e-4
2815,topic 4,4.568761792917769e-4
2815,topic 5,4.5687617929104365e-4
2815,topic 6,4.5687617929130006e-4
2815,topic 7,4.568761792916457e-4
2815,topic 8,0.31579573931247423
2815,topic 9,4.5687617929166587e-4
2815,topic 10,4.568761792917437e-4
2815,topic 11,4.5687617929146486e-4
2815,topic 12,0.2332169227601391
2815,topic 13,4.5687617929148e-4
2815,topic 14,0.21075518823060063
2816,topic 1,1.8647060749115845e-4
2816,topic 2,1.8647060749115191e-4
2816,topic 3,1.864706074913835e-4
2816,topic 4,1.864706074911802e-4
2816,topic 5,0.03451010549165462
2816,topic 6,1.8647060749107434e-4
2816,topic 7,1.8647060749105875e-4
2816,topic 8,0.1577143748018022
2816,topic 9,1.8647060749092315e-4
2816,topic 10,1.8647060749096237e-4
2816,topic 11,1.864706074910917e-4
2816,topic 12,0.7407753936801469
2816,topic 13,1.8647060749120843e-4
2816,topic 14,0.06513541995148522
2817,topic 1,0.16010214696217237
2817,topic 2,2.896453090335829e-4
2817,topic 3,2.8964530903415975e-4
2817,topic 4,0.24014607447014005
2817,topic 5,2.89645309033489e-4
2817,topic 6,0.22252437403972472
2817,topic 7,2.8964530903365717e-4
2817,topic 8,2.896453090339955e-4
2817,topic 9,2.896453090335619e-4
2817,topic 10,2.896453090334527e-4
2817,topic 11,2.896453090336277e-4
2817,topic 12,2.896453090340363e-4
2817,topic 13,2.896453090335109e-4
2817,topic 14,0.3743309514376258
2820,topic 1,3.320422011672778e-4
2820,topic 2,3.32042201167173e-4
2820,topic 3,3.320422011673859e-4
2820,topic 4,3.3204220116722844e-4
2820,topic 5,3.320422011675049e-4
2820,topic 6,3.3204220116726487e-4
2820,topic 7,3.320422011673811e-4
2820,topic 8,3.3204220116727484e-4
2820,topic 9,3.320422011677775e-4
2820,topic 10,3.3204220116733914e-4
2820,topic 11,3.320422011676761e-4
2820,topic 12,3.320422011671587e-4
2820,topic 13,3.3204220116753473e-4
2820,topic 14,0.9956834513848241
2821,topic 1,3.025211382941105e-4
2821,topic 2,3.025211382939148e-4
2821,topic 3,3.025211382942464e-4
2821,topic 4,0.038753325975508894
2821,topic 5,3.0252113829399e-4
2821,topic 6,3.0252113829442695e-4
2821,topic 7,3.0252113829400536e-4
2821,topic 8,3.025211382940869e-4
2821,topic 9,3.02521138294395e-4
2821,topic 10,0.7113043185319035
2821,topic 11,0.24661462297135234
2821,topic 12,3.0252113829400525e-4
2821,topic 13,3.025211382938361e-4
2821,topic 14,3.025211382942685e-4
2830,topic 1,2.946618385148919e-4
2830,topic 2,2.946618385148962e-4
2830,topic 3,2.946618385146165e-4
2830,topic 4,0.35658213731261285
2830,topic 5,2.946618385145439e-4
2830,topic 6,2.946618385147162e-4
2830,topic 7,2.9466183851479166e-4
2830,topic 8,2.946618385144939e-4
2830,topic 9,2.946618385147121e-4
2830,topic 10,0.25928992918346994
2830,topic 11,2.946618385150508e-4
2830,topic 12,0.38088665328025517
2830,topic 13,2.946618385146028e-4
2830,topic 14,2.9466183851477963e-4
2845,topic 1,1.97281978736915e-4
2845,topic 2,1.9728197873670106e-4
2845,topic 3,1.972819787367838e-4
2845,topic 4,0.08073199506763425
2845,topic 5,0.020507496390163107
2845,topic 6,1.9728197873671594e-4
2845,topic 7,0.4771373224766694
2845,topic 8,1.9728197873657496e-4
2845,topic 9,1.9728197873683024e-4
2845,topic 10,1.9728197873668263e-4
2845,topic 11,0.09742034655276186
2845,topic 12,1.9728197873665514e-4
2845,topic 13,0.030077574884232114
2845,topic 14,0.2925470087986454
2852,topic 1,0.9959222065304837
2852,topic 2,3.136764207316355e-4
2852,topic 3,3.1367642073204646e-4
2852,topic 4,3.136764207318592e-4
2852,topic 5,3.136764207317506e-4
2852,topic 6,3.136764207318423e-4
2852,topic 7,3.136764207325297e-4
2852,topic 8,3.136764207319407e-4
2852,topic 9,3.136764207320382e-4
2852,topic 10,3.136764207322796e-4
2852,topic 11,3.1367642073248665e-4
2852,topic 12,3.1367642073187326e-4
2852,topic 13,0.00031367642073182133
2852,topic 14,3.1367642073217873e-4
2856,topic 1,0.1894570242814864
2856,topic 2,4.969083399780249e-4
2856,topic 3,4.969083399782886e-4
2856,topic 4,4.969083399781236e-4
2856,topic 5,4.969083399790194e-4
2856,topic 6,4.969083399780302e-4
2856,topic 7,4.969083399785184e-4
2856,topic 8,4.969083399783884e-4
2856,topic 9,4.969083399782391e-4
2856,topic 10,4.969083399794384e-4
2856,topic 11,4.969083399781784e-4
2856,topic 12,4.969083399781859e-4
2856,topic 13,4.96908339978313e-4
2856,topic 14,0.804580075638773
2857,topic 1,2.972358355469205e-4
2857,topic 2,2.9723583554700894e-4
2857,topic 3,2.972358355470806e-4
2857,topic 4,2.9723583554684896e-4
2857,topic 5,2.972358355468303e-4
2857,topic 6,2.972358355467177e-4
2857,topic 7,2.972358355469024e-4
2857,topic 8,2.97235835546869e-4
2857,topic 9,2.972358355470139e-4
2857,topic 10,2.9723583554695755e-4
2857,topic 11,2.972358355470541e-4
2857,topic 12,2.9723583554695326e-4
2857,topic 13,2.972358355468552e-4
2857,topic 14,0.9961359341378899
2862,topic 1,7.650462290995216e-4
2862,topic 2,7.650462290990263e-4
2862,topic 3,7.650462290993447e-4
2862,topic 4,7.650462290999732e-4
2862,topic 5,7.650462290986211e-4
2862,topic 6,7.650462290987327e-4
2862,topic 7,7.650462290988287e-4
2862,topic 8,0.8036396604179921
2862,topic 9,7.650462290990963e-4
2862,topic 10,0.09613794863113571
2862,topic 11,7.650462290986025e-4
2862,topic 12,7.6504622909885e-4
2862,topic 13,7.650462290984224e-4
2862,topic 14,0.09180688243078314
2864,topic 1,0.17047083625104217
2864,topic 2,2.6484620876618344e-4
2864,topic 3,2.648462087660475e-4
2864,topic 4,2.648462087661597e-4
2864,topic 5,0.5759402588536445
2864,topic 6,2.6484620876626166e-4
2864,topic 7,2.648462087659874e-4
2864,topic 8,0.17666021409119492
2864,topic 9,2.648462087666283e-4
2864,topic 10,2.6484620876623347e-4
2864,topic 11,0.0742802287164564
2864,topic 12,2.648462087661171e-4
2864,topic 13,2.6484620876646565e-4
2864,topic 14,2.648462087659984e-4
2866,topic 1,2.4395874029092303e-4
2866,topic 2,2.4395874029066214e-4
2866,topic 3,2.439587402905627e-4
2866,topic 4,2.4395874029053976e-4
2866,topic 5,2.4395874029079761e-4
2866,topic 6,2.43958740290506e-4
2866,topic 7,2.4395874029062937e-4
2866,topic 8,2.4395874029055524e-4
2866,topic 9,2.439587402905247e-4
2866,topic 10,2.4395874029070912e-4
2866,topic 11,0.811529972010026
2866,topic 12,2.4395874029058394e-4
2866,topic 13,2.439587402909818e-4
2866,topic 14,0.18554252310648595
2870,topic 1,2.778207706618003e-4
2870,topic 2,2.7782077066193555e-4
2870,topic 3,0.3565253179600115
2870,topic 4,2.7782077066179455e-4
2870,topic 5,2.778207706618963e-4
2870,topic 6,2.778207706616526e-4
2870,topic 7,2.7782077066196655e-4
2870,topic 8,2.7782077066178387e-4
2870,topic 9,2.778207706616933e-4
2870,topic 10,2.778207706619239e-4
2870,topic 11,2.778207706617869e-4
2870,topic 12,2.7782077066201605e-4
2870,topic 13,2.7782077066205513e-4
2870,topic 14,0.6401408327920463
2873,topic 1,0.04213400021515032
2873,topic 2,2.2026980270474646e-4
2873,topic 3,0.09650098733763651
2873,topic 4,2.2026980270484258e-4
2873,topic 5,0.023542615593957785
2873,topic 6,0.6816521178417841
2873,topic 7,2.2026980270484515e-4
2873,topic 8,0.15418785078712746
2873,topic 9,0.00022026980270480113
2873,topic 10,2.2026980270483128e-4
2873,topic 11,2.202698027050542e-4
2873,topic 12,2.2026980270495843e-4
2873,topic 13,2.2026980270485597e-4
2873,topic 14,2.202698027048728e-4
2875,topic 1,0.20128621315910086
2875,topic 2,1.9390918310736337e-4
2875,topic 3,1.939091831072113e-4
2875,topic 4,1.939091831072833e-4
2875,topic 5,1.9390918310750434e-4
2875,topic 6,1.939091831072559e-4
2875,topic 7,1.9390918310730525e-4
2875,topic 8,1.9390918310739814e-4
2875,topic 9,0.3774423981420838
2875,topic 10,0.319701578431586
2875,topic 11,0.09963071843615603
2875,topic 12,1.9390918310723557e-4
2875,topic 13,1.9390918310745005e-4
2875,topic 14,1.93909183107289e-4
2876,topic 1,3.601586242397019e-4
2876,topic 2,3.6015862423947653e-4
2876,topic 3,0.15468044368263786
2876,topic 4,3.60158624239225e-4
2876,topic 5,3.601586242391059e-4
2876,topic 6,3.6015862423966817e-4
2876,topic 7,3.6015862423928165e-4
2876,topic 8,0.1464408748280327
2876,topic 9,0.4523764778778699
2876,topic 10,3.6015862423928983e-4
2876,topic 11,0.24290061736906546
2876,topic 12,3.601586242394293e-4
2876,topic 13,3.6015862423920353e-4
2876,topic 14,3.601586242397254e-4
2877,topic 1,1.9390918310742758e-4
2877,topic 2,0.5164655678218366
2877,topic 3,1.939091831073198e-4
2877,topic 4,1.939091831071808e-4
2877,topic 5,0.3374149453299146
2877,topic 6,1.9390918310751673e-4
2877,topic 7,1.9390918310719e-4
2877,topic 8,1.9390918310764003e-4
2877,topic 9,1.939091831073583e-4
2877,topic 10,1.9390918310734903e-4
2877,topic 11,0.14398648583406792
2877,topic 12,1.939091831071608e-4
2877,topic 13,1.9390918310738248e-4
2877,topic 14,1.9390918310739053e-4
2878,topic 1,3.225981276109122e-4
2878,topic 2,0.28947899280942546
2878,topic 3,3.2259812761091896e-4
2878,topic 4,3.225981276110209e-4
2878,topic 5,0.4560068008921642
2878,topic 6,0.025854607717784143
2878,topic 7,3.225981276110227e-4
2878,topic 8,3.22598127611158e-4
2878,topic 9,3.2259812761127496e-4
2878,topic 10,3.2259812761098873e-4
2878,topic 11,0.22543361730451567
2878,topic 12,3.225981276108672e-4
2878,topic 13,3.2259812761116735e-4
2878,topic 14,3.2259812761121977e-4
2881,topic 1,2.1471011448870016e-4
2881,topic 2,0.07316576598831712
2881,topic 3,0.23530986451792105
2881,topic 4,2.1471011448854656e-4
2881,topic 5,2.1471011448871623e-4
2881,topic 6,2.147101144884656e-4
2881,topic 7,2.147101144889579e-4
2881,topic 8,2.1471011448871726e-4
2881,topic 9,2.1471011448860272e-4
2881,topic 10,2.147101144887206e-4
2881,topic 11,0.6032948203681259
2881,topic 12,2.1471011448859223e-4
2881,topic 13,2.1471011448883848e-4
2881,topic 14,0.08608244798074921
2888,topic 1,2.4050998430330826e-4
2888,topic 2,2.405099843032515e-4
2888,topic 3,2.4050998430310663e-4
2888,topic 4,2.4050998430310015e-4
2888,topic 5,0.03640851511418526
2888,topic 6,0.05088253316078605
2888,topic 7,0.8868334080545005
2888,topic 8,2.40509984303347e-4
2888,topic 9,2.4050998430321757e-4
2888,topic 10,2.4050998430342316e-4
2888,topic 11,2.405099843033702e-4
2888,topic 12,0.02347044382749541
2888,topic 13,2.4050998430323925e-4
2888,topic 14,2.4050998430333616e-4
2891,topic 1,2.8479673006673783e-4
2891,topic 2,2.8479673006690166e-4
2891,topic 3,2.847967300670071e-4
2891,topic 4,2.847967300671751e-4
2891,topic 5,2.8479673006690155e-4
2891,topic 6,2.8479673006691743e-4
2891,topic 7,0.9962976425091291
2891,topic 8,2.847967300670121e-4
2891,topic 9,2.847967300671653e-4
2891,topic 10,2.847967300668196e-4
2891,topic 11,2.8479673006721944e-4
2891,topic 12,2.847967300672585e-4
2891,topic 13,2.847967300668068e-4
2891,topic 14,2.847967300670433e-4
2894,topic 1,3.3204220116736706e-4
2894,topic 2,3.3204220116744355e-4
2894,topic 3,3.320422011674354e-4
2894,topic 4,0.3465723093423789
2894,topic 5,3.3204220116727295e-4
2894,topic 6,3.3204220116770056e-4
2894,topic 7,3.3204220116755956e-4
2894,topic 8,3.3204220116759143e-4
2894,topic 9,0.07604211250881919
2894,topic 10,3.320422011674699e-4
2894,topic 11,3.320422011674853e-4
2894,topic 12,0.04160809512143841
2894,topic 13,3.320422011674283e-4
2894,topic 14,0.5324570610156888
2899,topic 1,2.648462087663583e-4
2899,topic 2,2.648462087663182e-4
2899,topic 3,2.6484620876646056e-4
2899,topic 4,2.648462087662922e-4
2899,topic 5,2.6484620876645384e-4
2899,topic 6,2.6484620876619666e-4
2899,topic 7,2.6484620876613226e-4
2899,topic 8,2.6484620876614516e-4
2899,topic 9,2.6484620876610944e-4
2899,topic 10,0.5472181400397785
2899,topic 11,2.64846208766207e-4
2899,topic 12,2.6484620876621927e-4
2899,topic 13,0.01936294915011423
2899,topic 14,0.4305056025136785
2901,topic 1,3.108111775870963e-4
2901,topic 2,3.1081117758675165e-4
2901,topic 3,3.10811177587138e-4
2901,topic 4,3.1081117758724957e-4
2901,topic 5,3.1081117758678553e-4
2901,topic 6,3.1081117758684733e-4
2901,topic 7,3.108111775870601e-4
2901,topic 8,3.10811177587009e-4
2901,topic 9,3.1081117758691016e-4
2901,topic 10,3.108111775872575e-4
2901,topic 11,3.1081117758677306e-4
2901,topic 12,0.5315469409440015
2901,topic 13,3.108111775870163e-4
2901,topic 14,0.46472332492495466
2904,topic 1,2.6692381897200547e-4
2904,topic 2,2.6692381897184717e-4
2904,topic 3,0.25248445378233236
2904,topic 4,2.669238189720942e-4
2904,topic 5,2.669238189718061e-4
2904,topic 6,2.669238189718781e-4
2904,topic 7,0.287906170928199
2904,topic 8,2.6692381897187775e-4
2904,topic 9,0.03712325168604726
2904,topic 10,0.2929475431802288
2904,topic 11,0.12713626605244527
2904,topic 12,2.669238189717724e-4
2904,topic 13,2.6692381897172265e-4
2904,topic 14,2.669238189722706e-4
2909,topic 1,2.3551588077365122e-4
2909,topic 2,2.35515880773578e-4
2909,topic 3,2.3551588077401348e-4
2909,topic 4,2.3551588077375926e-4
2909,topic 5,0.45572921280079953
2909,topic 6,2.3551588077383746e-4
2909,topic 7,2.3551588077361121e-4
2909,topic 8,2.3551588077370624e-4
2909,topic 9,2.3551588077362547e-4
2909,topic 10,2.3551588077372235e-4
2909,topic 11,0.5414445966299161
2909,topic 12,2.3551588077354996e-4
2909,topic 13,2.3551588077369847e-4
2909,topic 14,2.355158807736803e-4
2915,topic 1,0.019578453705931594
2915,topic 2,3.165949824462158e-4
2915,topic 3,3.1659498244597853e-4
2915,topic 4,0.20169859048280875
2915,topic 5,3.1659498244707943e-4
2915,topic 6,3.165949824461494e-4
2915,topic 7,3.165949824457661e-4
2915,topic 8,3.1659498244617456e-4
2915,topic 9,3.165949824461267e-4
2915,topic 10,3.165949824459209e-4
2915,topic 11,3.165949824459399e-4
2915,topic 12,3.165949824457557e-4
2915,topic 13,0.1979927246178792
2915,topic 14,0.5775642813689194
2916,topic 1,2.4395874029064848e-4
2916,topic 2,0.21451202644189216
2916,topic 3,2.439587402905437e-4
2916,topic 4,0.21025230783779
2916,topic 5,2.4395874029077729e-4
2916,topic 6,2.4395874029065344e-4
2916,topic 7,2.439587402905812e-4
2916,topic 8,0.2081171958715319
2916,topic 9,2.4395874029066553e-4
2916,topic 10,0.0524675127421555
2916,topic 11,2.4395874029090343e-4
2916,topic 12,2.4395874029099738e-4
2916,topic 13,0.12083016276169535
2916,topic 14,0.19186912442260926
2921,topic 1,3.2568588923019765e-4
2921,topic 2,0.22378555176516016
2921,topic 3,3.2568588923066337e-4
2921,topic 4,3.25685889230687e-4
2921,topic 5,3.2568588923009563e-4
2921,topic 6,3.256858892307242e-4
2921,topic 7,3.2568588923012794e-4
2921,topic 8,3.256858892306742e-4
2921,topic 9,3.256858892303214e-4
2921,topic 10,0.14290845137790933
2921,topic 11,3.2568588923046984e-4
2921,topic 12,3.256858892303257e-4
2921,topic 13,3.256858892302129e-4
2921,topic 14,0.629723452075396
2931,topic 1,2.0942417380577594e-4
2931,topic 2,2.0942417380574363e-4
2931,topic 3,0.42050037019429687
2931,topic 4,2.094241738059888e-4
2931,topic 5,2.0942417380584156e-4
2931,topic 6,2.094241738058905e-4
2931,topic 7,2.0942417380587965e-4
2931,topic 8,2.094241738060397e-4
2931,topic 9,2.0942417380617685e-4
2931,topic 10,2.0942417380596698e-4
2931,topic 11,2.0942417380599392e-4
2931,topic 12,2.0942417380571658e-4
2931,topic 13,2.0942417380596378e-4
2931,topic 14,0.5769865397200322
2936,topic 1,2.422220870796293e-4
2936,topic 2,2.422220870796106e-4
2936,topic 3,0.10399218722956727
2936,topic 4,2.4222208707924152e-4
2936,topic 5,2.422220870795446e-4
2936,topic 6,2.4222208707932823e-4
2936,topic 7,2.4222208707940247e-4
2936,topic 8,2.42222087079376e-4
2936,topic 9,2.422220870793113e-4
2936,topic 10,0.015437218530303791
2936,topic 11,2.4222208707948268e-4
2936,topic 12,2.4222208707926223e-4
2936,topic 13,2.4222208707946755e-4
2936,topic 14,0.8779061512822552
2937,topic 1,3.4907413407203586e-4
2937,topic 2,3.490741340719889e-4
2937,topic 3,3.490741340722076e-4
2937,topic 4,3.4907413407202697e-4
2937,topic 5,3.4907413407181577e-4
2937,topic 6,3.490741340720467e-4
2937,topic 7,3.490741340721626e-4
2937,topic 8,3.490741340719738e-4
2937,topic 9,3.490741340726059e-4
2937,topic 10,3.4907413407206785e-4
2937,topic 11,3.490741340725158e-4
2937,topic 12,3.490741340719577e-4
2937,topic 13,3.4907413407194625e-4
2937,topic 14,0.9954620362570626
2939,topic 1,0.995110941866899
2939,topic 2,3.760813948536419e-4
2939,topic 3,3.760813948542273e-4
2939,topic 4,3.760813948538477e-4
2939,topic 5,3.76081394853871e-4
2939,topic 6,3.7608139485389064e-4
2939,topic 7,3.7608139485397255e-4
2939,topic 8,3.7608139485394236e-4
2939,topic 9,0.00037608139485380867
2939,topic 10,3.7608139485385405e-4
2939,topic 11,3.7608139485386397e-4
2939,topic 12,3.760813948540753e-4
2939,topic 13,3.7608139485397564e-4
2939,topic 14,3.760813948539683e-4
2940,topic 1,0.539722105729361
2940,topic 2,3.05234907466804e-4
2940,topic 3,3.0523490746658043e-4
2940,topic 4,3.052349074664227e-4
2940,topic 5,3.052349074666606e-4
2940,topic 6,3.0523490746637514e-4
2940,topic 7,3.052349074664759e-4
2940,topic 8,3.052349074667275e-4
2940,topic 9,0.3872132885088566
2940,topic 10,3.0523490746651283e-4
2940,topic 11,3.052349074671097e-4
2940,topic 12,0.0697070217796501
2940,topic 13,3.0523490746641195e-4
2940,topic 14,3.0523490746616556e-4
2941,topic 1,0.13451047773293584
2941,topic 2,2.3389695201154982e-4
2941,topic 3,0.032628358603128856
2941,topic 4,2.3389695201165886e-4
2941,topic 5,2.3389695201172825e-4
2941,topic 6,2.3389695201194252e-4
2941,topic 7,2.3389695201147517e-4
2941,topic 8,2.3389695201175915e-4
2941,topic 9,2.3389695201175397e-4
2941,topic 10,0.8302882971918072
2941,topic 11,2.3389695201175186e-4
2941,topic 12,2.3389695201139714e-4
2941,topic 13,2.3389695201145446e-4
2941,topic 14,2.338969520115426e-4
2944,topic 1,2.5492511908763854e-4
2944,topic 2,2.5492511908774875e-4
2944,topic 3,0.10731143441459898
2944,topic 4,2.549251190883523e-4
2944,topic 5,2.549251190877911e-4
2944,topic 6,2.5492511908790493e-4
2944,topic 7,2.5492511908775206e-4
2944,topic 8,0.8896294641563468
2944,topic 9,2.549251190877943e-4
2944,topic 10,2.549251190877209e-4
2944,topic 11,2.5492511908788097e-4
2944,topic 12,2.5492511908779386e-4
2944,topic 13,2.5492511908793903e-4
2944,topic 14,2.549251190879414e-4
2945,topic 1,3.980805386934776e-4
2945,topic 2,3.9808053869346845e-4
2945,topic 3,3.9808053869387963e-4
2945,topic 4,3.980805386953359e-4
2945,topic 5,3.9808053869412407e-4
2945,topic 6,3.980805386941525e-4
2945,topic 7,3.980805386934747e-4
2945,topic 8,0.36204840419768886
2945,topic 9,3.9808053869365927e-4
2945,topic 10,3.980805386948844e-4
2945,topic 11,0.6331746293379841
2945,topic 12,3.980805386934578e-4
2945,topic 13,3.980805386937287e-4
2945,topic 14,3.9808053869344536e-4
2947,topic 1,2.5116173042078615e-4
2947,topic 2,2.511617304211004e-4
2947,topic 3,2.511617304209372e-4
2947,topic 4,2.511617304211207e-4
2947,topic 5,2.511617304208814e-4
2947,topic 6,0.19812918869594062
2947,topic 7,2.511617304213262e-4
2947,topic 8,2.5116173042118216e-4
2947,topic 9,0.43063950463262946
2947,topic 10,2.511617304209439e-4
2947,topic 11,2.511617304210781e-4
2947,topic 12,0.3684685276367986
2947,topic 13,2.511617304210261e-4
2947,topic 14,2.511617304209913e-4
2949,topic 1,1.9728197873657464e-4
2949,topic 2,1.9728197873680154e-4
2949,topic 3,1.972819787366909e-4
2949,topic 4,0.10295254807974992
2949,topic 5,1.9728197873658562e-4
2949,topic 6,1.9728197873681883e-4
2949,topic 7,1.972819787367157e-4
2949,topic 8,1.972819787368409e-4
2949,topic 9,1.9728197873690142e-4
2949,topic 10,1.9728197873650362e-4
2949,topic 11,1.9728197873672285e-4
2949,topic 12,1.9728197873663728e-4
2949,topic 13,0.06350426025486372
2949,topic 14,0.8313730898992826
2951,topic 1,0.50015158976566
2951,topic 2,2.3882191502473614e-4
2951,topic 3,0.07438082871464939
2951,topic 4,2.388219150248458e-4
2951,topic 5,2.3882191502487448e-4
2951,topic 6,2.388219150249274e-4
2951,topic 7,0.25940581967487186
2951,topic 8,2.3882191502504237e-4
2951,topic 9,2.3882191502479629e-4
2951,topic 10,0.07402597019086626
2951,topic 11,2.3882191502512531e-4
2951,topic 12,0.08988639441872848
2951,topic 13,2.3882191502480095e-4
2951,topic 14,2.3882191502483656e-4
2952,topic 1,4.568761792913577e-4
2952,topic 2,0.15611664086169552
2952,topic 3,0.5084067521370339
2952,topic 4,0.12647003420849146
2952,topic 5,4.568761792914559e-4
2952,topic 6,4.568761792925405e-4
2952,topic 7,4.568761792915566e-4
2952,topic 8,4.568761792922315e-4
2952,topic 9,4.568761792915951e-4
2952,topic 10,0.20443781099986186
2952,topic 11,4.568761792917434e-4
2952,topic 12,4.5687617929156656e-4
2952,topic 13,4.568761792916307e-4
2952,topic 14,4.5687617929154775e-4
2954,topic 1,1.7318357203039764e-4
2954,topic 2,0.9977486135636061
2954,topic 3,1.731835720302918e-4
2954,topic 4,1.7318357203029717e-4
2954,topic 5,1.7318357203031167e-4
2954,topic 6,1.731835720302426e-4
2954,topic 7,1.7318357203028434e-4
2954,topic 8,1.731835720302629e-4
2954,topic 9,1.7318357203029142e-4
2954,topic 10,1.731835720303381e-4
2954,topic 11,1.731835720303881e-4
2954,topic 12,1.7318357203020417e-4
2954,topic 13,1.7318357203022688e-4
2954,topic 14,1.7318357203034856e-4
2968,topic 1,2.2026980270499323e-4
2968,topic 2,2.2026980270503513e-4
2968,topic 3,0.05122480083264908
2968,topic 4,2.202698027046818e-4
2968,topic 5,2.2026980270491565e-4
2968,topic 6,2.2026980270464048e-4
2968,topic 7,2.2026980270474936e-4
2968,topic 8,2.2026980270490964e-4
2968,topic 9,2.2026980270484586e-4
2968,topic 10,2.202698027047804e-4
2968,topic 11,2.2026980270480417e-4
2968,topic 12,0.9461319615348928
2968,topic 13,2.2026980270495122e-4
2968,topic 14,2.202698027048158e-4
2972,topic 1,0.3597295056268694
2972,topic 2,0.22150265397793312
2972,topic 3,1.6321504246871965e-4
2972,topic 4,1.6321504246872e-4
2972,topic 5,1.6321504246890058e-4
2972,topic 6,1.6321504246883455e-4
2972,topic 7,1.6321504246876595e-4
2972,topic 8,1.6321504246878405e-4
2972,topic 9,0.4169724749280406
2972,topic 10,1.6321504246877923e-4
2972,topic 11,1.632150424688327e-4
2972,topic 12,1.632150424689601e-4
2972,topic 13,1.6321504246881268e-4
2972,topic 14,1.632150424687011e-4
2973,topic 1,3.601586242391437e-4
2973,topic 2,3.6015862423894034e-4
2973,topic 3,0.41601149671007803
2973,topic 4,0.5796665997990514
2973,topic 5,3.6015862423915e-4
2973,topic 6,3.6015862423935017e-4
2973,topic 7,3.6015862423908085e-4
2973,topic 8,3.6015862423938513e-4
2973,topic 9,3.60158624239088e-4
2973,topic 10,3.6015862423912964e-4
2973,topic 11,3.601586242391769e-4
2973,topic 12,3.6015862423901277e-4
2973,topic 13,3.601586242397924e-4
2973,topic 14,3.601586242391942e-4
2975,topic 1,1.2914433126463934e-4
2975,topic 2,1.2914433126461772e-4
2975,topic 3,1.2914433126442004e-4
2975,topic 4,1.2914433126450293e-4
2975,topic 5,1.2914433126461902e-4
2975,topic 6,0.9602848581656243
2975,topic 7,1.2914433126452624e-4
2975,topic 8,0.03816540985920089
2975,topic 9,1.2914433126459113e-4
2975,topic 10,1.2914433126463352e-4
2975,topic 11,1.2914433126459497e-4
2975,topic 12,1.291443312646202e-4
2975,topic 13,1.2914433126464615e-4
2975,topic 14,1.2914433126457164e-4
2978,topic 1,3.1081117758726036e-4
2978,topic 2,0.46796164395133644
2978,topic 3,3.108111775872185e-4
2978,topic 4,3.108111775870639e-4
2978,topic 5,0.1709540379355478
2978,topic 6,3.1081117758696605e-4
2978,topic 7,3.1081117758686874e-4
2978,topic 8,0.04498840376461088
2978,topic 9,3.1081117758707284e-4
2978,topic 10,3.108111775875171e-4
2978,topic 11,3.1081117758696675e-4
2978,topic 12,3.1081117758711903e-4
2978,topic 13,0.3129878025726339
2978,topic 14,3.1081117758699115e-4
2984,topic 1,4.176239000483094e-4
2984,topic 2,4.176239000481379e-4
2984,topic 3,0.9062997630492479
2984,topic 4,4.1762390004869415e-4
2984,topic 5,4.1762390004837095e-4
2984,topic 6,0.0886887501501715
2984,topic 7,4.1762390004847504e-4
2984,topic 8,4.176239000489969e-4
2984,topic 9,4.176239000480723e-4
2984,topic 10,4.1762390004816376e-4
2984,topic 11,4.1762390004836775e-4
2984,topic 12,4.1762390004816284e-4
2984,topic 13,4.1762390004849667e-4
2984,topic 14,4.176239000483013e-4
2990,topic 1,0.3769406744969612
2990,topic 2,3.526923685835478e-4
2990,topic 3,3.5269236858402966e-4
2990,topic 4,0.35544932138991203
2990,topic 5,3.52692368584094e-4
2990,topic 6,0.17540193957827602
2990,topic 7,3.526923685835805e-4
2990,topic 8,0.08868114084901285
2990,topic 9,3.5269236858355435e-4
2990,topic 10,3.526923685838829e-4
2990,topic 11,3.5269236858388595e-4
2990,topic 12,3.526923685834668e-4
2990,topic 13,3.5269236858413055e-4
2990,topic 14,3.526923685836817e-4
2991,topic 1,0.41471792198704033
2991,topic 2,3.934771940422842e-4
2991,topic 3,3.934771940412248e-4
2991,topic 4,0.5548456468195901
2991,topic 5,3.934771940411553e-4
2991,topic 6,3.9347719404158845e-4
2991,topic 7,3.9347719404156454e-4
2991,topic 8,3.9347719404184226e-4
2991,topic 9,0.026108182058912383
2991,topic 10,3.934771940415485e-4
2991,topic 11,3.9347719404135936e-4
2991,topic 12,3.9347719404150486e-4
2991,topic 13,3.934771940413128e-4
2991,topic 14,3.934771940418668e-4
2992,topic 1,2.1607355786431806e-4
2992,topic 2,2.1607355786424403e-4
2992,topic 3,2.160735578642482e-4
2992,topic 4,2.1607355786438552e-4
2992,topic 5,0.8048545166252479
